0,b
0,b
0,b
0,b
1,b
1,b
0,b
0,b
0,b
1,b
1,b
0,b
0,b
1,b
0,b
0,b
0,b
0,b
0,b
0,b
1,b
0,b
1,b
0,b
1,b
0,b
1,b
0,b
1,b
0,b
1,b
1,b
1,b
0,b
1,b
0,b
1,b
0,b
0,b
0,b
2,b
2,b
0,b
0,b
0,b
2,b
0,b
0,b
1,b
0,b
0,b
0,b
1,b
2,b
3,b
0,b
1,b
0,b
1,b
1,b
1,b
0,b
0,b
1,b
2,b
1,b
0,b
1,b
0,b
1,b
0,b
0,b
0,b
1,b
0,b
1,b
0,b
0,b
1,b
0,b
0,b
0,b
0,b
0,b
1,b
0,b
0,b
0,b
0,b
0,b
0,b
0,b
0,b
1,b
1,b
0,b
2,b
0,b
1,b
0,b
0,b
0,b
0,b
0,b
0,b
1,b
1,b
0,b
1,b
2,b
1,b
0,b
0,b
0,b
0,b
0,b
1,b
2,b
1,b
0,b
1,b
2,b
0,b
0,b
1,b
1,b
5,b
1,b
1,b
1,b
0,b
1,b
0,b
1,b
0,b
1,b
1,b
0,b
0,b
0,b
0,b
0,b
0,b
0,b
1,b
0,b
0,b
1,b
1,b
0,b
2,b
0,b
2,b
1,b
1,b
0,b
0,b
0,b
0,b
0,b
1,b
0,b
1,b
0,b
1,b
0,b
2,b
1,b
1,b
1,b
2,b
2,b
0,b
1,b
1,b
0,b
0,b
1,b
1,b
1,b
0,b
1,b
0,b
0,b
0,b
1,b
0,b
1,b
0,b
0,b
0,b
0,b
0,b
1,b
0,b
1,b
0,b
0,b
1,b
0,b
1,b
0,b
0,b
1,b
0,b
0,b
0,b
0,b
0,b
0,b
0,b
0,b
0,b
0,b
1,b
1,b
2,b
1,b
0,b
1,b
0,b
1,b
0,b
1,b
0,b
0,b
1,b
2,b
0,b
1,b
0,b
0,b
0,b
2,b
0,b
0,b
1,b
0,b
0,b
0,b
0,b
0,b
0,b
0,b
1,b
0,b
0,b
1,b
0,b
1,b
1,b
0,b
1,b
1,b
0,b
1,b
1,b
1,b
1,b
0,b
0,b
0,b
0,b
0,b
0,b
0,b
0,b
0,b
0,b
2,b
1,b
0,b
0,b
1,b
1,b
1,b
0,b
1,b
0,b
1,b
1,b
1,b
1,b
0,b
0,b
1,b
1,b
2,b
0,b
0,b
1,b
0,b
1,b
0,b
1,b
1,b
0,b
0,b
0,b
0,b
0,b
0,b
0,b
1,b
1,b
1,b
0,b
0,b
0,b
0,b
1,b
0,b
0,b
0,b
1,b
0,b
0,b
0,b
0,b
1,b
1,b
2,b
0,b
0,b
1,b
0,b
2,b
0,b
0,b
1,b
1,b
0,b
0,b
1,b
0,b
0,b
0,b
1,b
1,b
0,b
2,b
2,b
1,b
0,b
0,b
0,b
0,b
1,b
0,b
0,b
0,b
2,b
0,b
0,b
2,b
0,b
0,b
0,b
1,b
2,b
1,b
0,b
1,b
0,b
0,b
1,b
1,b
0,b
0,b
0,b
1,b
1,b
0,b
1,b
0,b
0,b
1,b
0,b
